stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Coastal,2020-10-31,0,80.1,1239.0,52.71,342.0,65.89,53.42,,,,,,,,,,0.369,8.79,1911.0,120.0,0.0,347.7,0.098,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-01,0,86.8,1258.0,51.61,444.0,68.49,48.39,,,,,,,,,,0.338,7.108,836.0,115.0,0.0,356.4,0.106,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-02,0,73.08,1240.0,52.69,511.0,63.21,74.31,,,,,,,,,,0.656,8.79,2229.0,133.0,0.0,376.5,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-03,0,75.5,1257.0,54.77,2047.0,61.37,75.86,,,,,,,,,,0.177,5.431,254.0,160.0,0.0,334.1,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-04,0,78.3,1237.0,54.23,206.0,67.27,61.38,,,,,,,,,,0.154,5.431,10.0,118.0,0.0,365.6,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-05,0,91.6,911.0,63.62,159.0,78.29,28.44,,,,,,,,,,1.4,13.82,2311.0,108.0,0.0,225.2,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-06,0,70.44,903.0,53.86,2346.0,62.81,74.99,,,,,,,,,,3.852,17.17,949.0,176.0,0.0,191.8,0.066,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-07,0,60.49,1126.0,49.19,1648.0,52.52,75.73,,,,,,,,,,0.373,12.14,1158.0,217.0,0.46,160.5,0.04,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-08,0,60.35,1324.0,46.51,2354.0,51.89,71.83,,,,,,,,,,0.846,15.49,1554.0,318.0,0.08,244.2,0.057,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-09,0,60.78,1241.0,37.64,652.0,48.92,67.02,,,,,,,,,,0.116,8.79,1256.0,208.0,0.0,362.9,0.082,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-10,0,66.67,1010.0,43.36,507.0,54.49,49.4,,,,,,,,,,0.318,7.108,735.0,118.0,0.0,356.5,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-11,0,67.03,1045.0,38.97,453.0,52.32,65.67,,,,,,,,,,0.075,5.431,1053.0,244.0,0.0,355.6,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-12,0,69.33,1141.0,43.72,259.0,53.86,68.59,,,,,,,,,,0.033,3.754,340.0,111.0,0.0,332.3,0.081,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-13,0,65.08,1303.0,45.73,1.0,53.74,79.44,,,,,,,,,,0.204,8.79,2348.0,102.0,0.0,342.0,0.083,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-14,0,68.11,1324.0,50.78,445.0,57.0,73.14,,,,,,,,,,0.738,8.79,311.0,96.0,0.0,334.2,0.082,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-15,0,84.0,1335.0,47.6,503.0,67.06,42.17,,,,,,,,,,0.0,0.0,1.0,123.0,0.0,347.4,0.093,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-16,0,89.0,1307.0,54.88,429.0,71.09,28.23,,,,,,,,,,0.005,7.108,2251.0,120.0,0.0,345.2,0.092,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-17,0,79.39,1259.0,50.4,2106.0,65.27,37.55,,,,,,,,,,0.005,7.108,837.0,111.0,0.0,341.7,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-18,0,65.57,1337.0,47.97,209.0,55.94,81.6,,,,,,,,,,0.0,0.0,1.0,65.0,0.0,290.5,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-19,0,68.96,1220.0,53.45,656.0,58.68,75.19,,,,,,,,,,0.0,0.0,1.0,267.0,0.0,328.1,0.082,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-20,0,73.34,1222.0,47.49,636.0,58.9,70.11,,,,,,,,,,0.0,0.0,1.0,98.0,0.0,297.7,0.075,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-21,0,74.08,1146.0,48.46,511.0,60.59,63.94,,,,,,,,,,0.0,0.0,1.0,104.0,0.0,276.9,0.07,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-22,0,70.07,1002.0,49.25,444.0,58.67,66.95,,,,,,,,,,0.477,10.46,2241.0,117.0,0.0,307.8,0.079,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-23,0,63.88,1254.0,51.01,1738.0,55.1,82.2,,,,,,,,,,1.565,12.14,130.0,102.0,0.0,215.2,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-24,0,65.21,1055.0,48.22,2248.0,55.56,75.24,,,,,,,,,,1.213,10.46,156.0,127.0,0.0,299.7,0.074,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-25,0,64.54,1409.0,45.35,559.0,53.14,84.3,,,,,,,,,,0.119,7.108,751.0,116.0,0.0,222.2,0.053,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-26,0,67.58,1418.0,45.24,626.0,56.79,55.25,,,,,,,,,,1.931,18.85,2157.0,122.0,0.0,293.6,0.089,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-27,0,71.64,1224.0,46.51,423.0,59.72,21.33,,,,,,,,,,1.914,20.52,653.0,102.0,0.0,314.1,0.098,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-28,0,72.31,1217.0,37.93,448.0,56.54,29.44,,,,,,,,,,0.173,5.431,7.0,106.0,0.0,316.8,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-29,0,73.71,1254.0,38.06,513.0,58.34,35.4,,,,,,,,,,0.465,5.431,1019.0,165.0,0.0,318.6,0.079,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-11-30,0,78.42,1238.0,47.73,617.0,58.71,37.85,,,,,,,,,,0.022,5.431,27.0,126.0,0.0,310.8,0.08,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-01,0,73.22,1106.0,44.68,450.0,59.37,35.2,,,,,,,,,,0.582,5.431,239.0,127.0,0.0,319.0,0.08,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-02,0,77.45,1213.0,44.68,510.0,61.56,38.19,,,,,,,,,,0.998,20.52,2222.0,102.0,0.0,313.5,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-03,0,73.47,1250.0,44.44,427.0,59.49,23.08,,,,,,,,,,0.988,15.49,124.0,103.0,0.0,304.5,0.078,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-04,0,74.22,1006.0,41.41,437.0,57.77,25.7,,,,,,,,,,0.333,7.108,522.0,118.0,0.0,326.4,0.08,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-05,0,72.45,1205.0,43.58,436.0,57.06,26.78,,,,,,,,,,0.726,10.46,321.0,115.0,0.0,267.7,0.068,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-06,0,72.13,1421.0,38.06,515.0,57.2,35.29,,,,,,,,,,0.31,7.108,1050.0,148.0,0.0,320.4,0.078,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-07,0,72.52,1505.0,44.81,158.0,59.5,40.91,,,,,,,,,,0.643,13.82,2059.0,144.0,0.0,124.1,0.038,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-08,0,82.1,1244.0,57.8,2359.0,70.63,17.65,,,,,,,,,,2.61,18.85,1249.0,116.0,0.0,222.1,0.102,M,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-09,0,72.8,1227.0,46.45,441.0,58.36,45.46,,,,,,,,,,0.29,7.108,2149.0,110.0,0.0,250.1,0.06,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-10,0,62.42,1203.0,46.51,2349.0,54.21,71.7,,,,,,,,,,2.203,10.46,230.0,110.0,0.0,230.4,0.06,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-11,0,61.81,1359.0,42.63,520.0,50.04,79.37,,,,,,,,,,0.13,5.431,23.0,143.0,0.0,194.1,0.044,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-12,0,59.68,1512.0,46.28,49.0,52.0,84.4,,,,,,,,,,0.94,10.46,939.0,171.0,0.0,111.7,0.028,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-13,0,66.73,1241.0,40.8,513.0,54.64,53.38,,,,,,,,,,0.475,7.108,43.0,121.0,0.0,257.1,0.059,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-14,0,61.81,1117.0,44.94,2225.0,53.19,73.49,,,,,,,,,,0.159,5.431,448.0,302.0,0.01,205.7,0.048,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-15,0,69.95,1228.0,42.87,506.0,54.22,51.06,,,,,,,,,,0.579,13.82,955.0,118.0,0.0,286.7,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-16,0,69.02,1217.0,40.56,641.0,55.49,43.56,,,,,,,,,,0.493,8.79,340.0,99.0,0.0,286.4,0.068,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-17,0,64.01,1209.0,43.71,556.0,52.66,77.3,,,,,,,,,,0.53,12.14,812.0,113.0,0.02,198.5,0.048,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-18,0,67.27,1412.0,44.57,651.0,55.58,64.38,,,,,,,,,,0.93,10.46,2238.0,109.0,0.0,287.5,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-19,0,71.48,937.0,52.22,58.0,60.4,29.88,,,,,,,,,,1.045,10.46,9.0,110.0,0.0,291.6,0.077,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-20,0,80.0,1322.0,44.08,439.0,62.77,30.09,,,,,,,,,,0.337,7.108,832.0,118.0,0.0,298.4,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-21,0,81.1,1059.0,47.73,435.0,63.94,30.73,,,,,,,,,,0.948,10.46,2302.0,100.0,0.0,296.1,0.077,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-22,0,67.82,1146.0,48.33,431.0,56.93,61.13,,,,,,,,,,1.77,12.14,521.0,85.0,0.0,302.5,0.08,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-23,0,68.25,1413.0,43.72,628.0,56.18,59.69,,,,,,,,,,0.622,8.79,19.0,165.0,0.0,182.2,0.045,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-24,0,65.48,1152.0,39.81,448.0,56.84,29.97,,,,,,,,,,1.112,20.52,1500.0,105.0,0.0,62.58,0.037,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-25,0,73.1,1207.0,43.71,523.0,57.85,49.99,,,,,,,,,,0.268,7.108,740.0,118.0,0.0,288.5,0.073,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-26,0,67.27,1306.0,43.72,650.0,53.75,77.7,,,,,,,,,,0.118,7.108,1038.0,238.0,0.0,286.6,0.068,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-27,0,60.47,1420.0,49.74,709.0,53.05,81.0,,,,,,,,,,1.454,13.82,2359.0,135.0,0.0,145.5,0.034,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-28,0,56.78,1358.0,44.2,602.0,48.8,84.6,,,,,,,,,,1.253,17.17,1437.0,172.0,0.82,197.6,0.045,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-29,0,62.89,1429.0,43.36,519.0,51.16,67.06,,,,,,,,,,0.614,8.79,1330.0,290.0,0.0,285.1,0.064,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-30,0,64.93,920.0,40.68,441.0,52.41,52.9,,,,,,,,,,0.59,10.46,815.0,108.0,0.0,294.1,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,2020-12-31,0,63.38,1414.0,46.45,727.0,53.9,63.1,,,,,,,,,,1.424,18.85,2327.0,163.0,0.0,250.8,0.059,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-01,0,68.22,1438.0,42.53,554.0,54.73,62.71,,,,,,,,,,1.029,10.46,816.0,131.0,0.0,308.0,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-02,0,64.48,1503.0,43.76,205.0,52.9,81.2,,,,,,,,,,1.064,10.46,919.0,161.0,0.0,293.0,0.069,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-03,0,72.29,1544.0,45.41,534.0,56.96,58.52,,,,,,,,,,0.478,8.79,1127.0,255.0,0.0,301.7,0.074,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-04,0,69.68,1333.0,44.24,2243.0,54.09,72.98,,,,,,,,,,0.954,8.79,1404.0,307.0,0.0,312.7,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-05,0,67.8,1357.0,39.69,506.0,53.37,68.78,,,,,,,,,,1.012,15.49,2329.0,105.0,0.0,319.4,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-06,0,80.1,1542.0,56.72,649.0,68.04,16.84,,,,,,,,,,2.546,20.52,245.0,1.0,0.0,339.9,0.12,M,,,,,,,,,,,,,,,,,,,,
Central,2020-01-07,0,75.77,1605.0,44.34,701.0,60.71,32.34,,,,,,,,,,1.024,8.79,1712.0,337.0,0.0,325.3,0.09,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-08,0,63.86,1337.0,40.17,544.0,52.34,72.0,,,,,,,,,,2.075,12.14,1523.0,196.0,0.0,251.6,0.064,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-09,0,61.43,1135.0,43.85,2101.0,51.82,78.96,,,,,,,,,,2.235,15.49,854.0,132.0,0.0,235.2,0.057,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-10,0,65.29,1423.0,41.43,526.0,50.98,81.4,,,,,,,,,,0.762,10.46,1319.0,287.0,0.0,326.5,0.075,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-11,0,62.38,1214.0,41.68,702.0,50.97,79.26,,,,,,,,,,1.581,13.82,1428.0,181.0,0.0,320.9,0.075,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-12,0,62.86,1322.0,43.14,441.0,51.16,80.6,,,,,,,,,,1.069,10.46,1244.0,289.0,0.0,321.0,0.074,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-13,0,62.37,1337.0,44.46,323.0,52.09,78.74,,,,,,,,,,0.952,12.14,1238.0,328.0,0.0,306.5,0.073,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-14,0,62.37,1417.0,42.88,425.0,50.6,83.8,,,,,,,,,,0.817,12.14,1500.0,256.0,0.0,287.4,0.066,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-15,0,65.41,1445.0,42.65,558.0,50.93,82.5,,,,,,,,,,0.874,10.46,1522.0,284.0,0.0,315.8,0.074,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-16,0,60.79,1313.0,43.97,706.0,51.88,80.0,,,,,,,,,,2.255,13.82,1422.0,173.0,0.02,250.3,0.061,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-17,0,62.62,1329.0,43.25,2359.0,51.13,84.6,,,,,,,,,,1.185,12.14,102.0,111.0,0.08,314.1,0.073,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-18,0,68.06,1425.0,39.91,429.0,53.03,64.43,,,,,,,,,,0.847,10.46,1324.0,302.0,0.0,334.5,0.085,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-19,0,73.11,1300.0,43.24,636.0,57.11,51.76,,,,,,,,,,0.745,12.14,1339.0,263.0,0.0,284.8,0.077,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-20,0,62.55,1241.0,49.36,623.0,55.27,77.07,,,,,,,,,,1.106,13.82,1257.0,250.0,0.0,116.3,0.036,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-21,0,60.95,1117.0,48.1,2325.0,53.84,85.4,,,,,,,,,,0.903,8.79,1139.0,254.0,0.01,158.6,0.039,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-22,0,71.36,2306.0,47.14,630.0,53.58,83.4,,,,,,,,,,0.821,12.14,1251.0,272.0,0.0,318.9,0.076,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-23,0,71.58,1354.0,44.4,520.0,56.35,75.85,,,,,,,,,,0.872,12.14,1514.0,263.0,0.0,331.5,0.085,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-24,0,72.05,1355.0,45.18,2242.0,56.18,72.32,,,,,,,,,,0.707,8.79,1252.0,290.0,0.0,351.2,0.092,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-25,0,68.62,1445.0,45.78,258.0,53.35,90.1,,,,,,,,,,0.515,8.79,1137.0,274.0,0.0,302.0,0.072,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-26,0,60.68,1412.0,47.12,2108.0,52.39,91.5,,,,,,,,,,0.221,12.14,1515.0,287.0,0.0,151.2,0.038,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-27,0,70.98,1430.0,43.97,543.0,54.35,82.4,,,,,,,,,,0.594,12.14,1436.0,261.0,0.0,333.5,0.083,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-28,0,73.89,1505.0,44.44,502.0,56.51,68.0,,,,,,,,,,0.913,10.46,1627.0,237.0,0.0,370.1,0.097,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-29,0,73.66,1420.0,43.6,548.0,59.97,44.38,,,,,,,,,,3.596,35.62,1713.0,29.0,0.0,379.3,0.145,M,,,,,,,,,,,,,,,,,,,,
Central,2020-01-30,0,73.28,1432.0,46.07,433.0,60.82,34.37,,,,,,,,,,1.606,18.85,59.0,89.0,0.0,358.0,0.107,*,,,,,,,,,,,,,,,,,,,,
Central,2020-01-31,0,82.5,1345.0,41.77,448.0,61.45,40.68,,,,,,,,,,1.648,15.49,1501.0,306.0,0.0,392.1,0.13,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-01,0,82.8,1440.0,45.9,443.0,63.5,37.19,,,,,,,,,,1.09,10.46,1457.0,246.0,0.0,396.4,0.121,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-02,0,70.52,1053.0,44.2,606.0,57.73,63.21,,,,,,,,,,3.76,17.17,1347.0,174.0,0.0,384.4,0.107,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-03,0,61.65,1249.0,41.02,537.0,53.43,35.9,,,,,,,,,,3.976,28.91,2328.0,73.0,0.0,366.5,0.123,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-04,0,62.57,1649.0,41.11,458.0,51.62,12.53,,,,,,,,,,6.527,33.94,131.0,63.0,0.0,419.5,0.155,M,,,,,,,,,,,,,,,,,,,,
Central,2020-02-05,0,62.01,1300.0,32.51,503.0,48.73,38.94,,,,,,,,,,1.341,12.14,1311.0,273.0,0.0,386.9,0.097,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-06,0,63.84,1225.0,37.88,500.0,50.71,57.72,,,,,,,,,,1.005,13.82,1334.0,265.0,0.0,399.5,0.1,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-07,0,68.43,1423.0,39.59,556.0,52.5,69.41,,,,,,,,,,1.157,10.46,1209.0,266.0,0.0,406.5,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-08,0,68.73,1350.0,41.41,604.0,54.32,77.04,,,,,,,,,,2.101,12.14,2326.0,115.0,0.0,406.6,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-09,0,57.81,1416.0,48.57,2359.0,52.58,80.2,,,,,,,,,,4.184,18.85,954.0,110.0,0.26,189.8,0.045,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-10,0,81.0,100.0,46.13,459.0,58.13,46.58,,,,,,,,,,3.393,30.59,935.0,121.0,0.0,314.1,0.123,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-11,0,72.5,1327.0,45.0,230.0,59.39,36.84,,,,,,,,,,4.173,35.62,631.0,86.0,0.0,435.7,0.17,M,,,,,,,,,,,,,,,,,,,,
Central,2020-02-12,0,66.87,1256.0,40.18,508.0,52.69,58.89,,,,,,,,,,1.271,12.14,1327.0,188.0,0.0,421.2,0.112,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-13,0,68.31,1345.0,38.85,500.0,52.47,65.36,,,,,,,,,,1.196,12.14,1344.0,257.0,0.0,414.8,0.111,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-14,0,67.9,1437.0,40.98,500.0,52.14,71.7,,,,,,,,,,1.274,12.14,1337.0,255.0,0.0,432.6,0.112,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-15,0,68.92,1331.0,40.75,501.0,52.92,71.12,,,,,,,,,,1.397,13.82,1413.0,281.0,0.0,434.8,0.117,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-16,0,69.4,1349.0,42.38,506.0,54.2,73.08,,,,,,,,,,1.015,12.14,1503.0,272.0,0.0,432.7,0.114,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-17,0,69.16,1352.0,40.36,537.0,53.54,78.05,,,,,,,,,,0.891,10.46,1406.0,288.0,0.0,426.6,0.11,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-18,0,69.41,1322.0,46.36,529.0,56.04,83.5,,,,,,,,,,1.396,10.46,1340.0,259.0,0.0,394.7,0.101,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-19,0,67.69,1403.0,47.98,2336.0,56.72,80.3,,,,,,,,,,1.065,12.14,1257.0,283.0,0.0,444.5,0.115,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-20,0,79.22,1517.0,44.2,538.0,58.88,66.55,,,,,,,,,,0.922,10.46,1556.0,265.0,0.0,462.1,0.133,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-21,0,77.53,1203.0,45.41,446.0,61.1,57.83,,,,,,,,,,3.081,20.52,1914.0,147.0,0.0,391.7,0.134,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-22,0,61.09,1436.0,50.76,2142.0,55.66,81.4,,,,,,,,,,2.053,17.17,7.0,156.0,0.09,225.9,0.059,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-23,0,65.53,1411.0,47.0,2336.0,55.5,81.7,,,,,,,,,,0.652,12.14,1601.0,247.0,0.03,304.8,0.078,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-24,0,69.9,1304.0,44.21,646.0,55.04,82.4,,,,,,,,,,1.28,15.49,1316.0,237.0,0.0,452.7,0.117,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-25,0,83.2,1358.0,45.85,434.0,65.64,41.04,,,,,,,,,,1.705,17.17,1039.0,119.0,0.0,495.6,0.164,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-26,0,82.1,1517.0,46.06,457.0,63.49,27.86,,,,,,,,,,1.13,13.82,1101.0,342.0,0.0,493.7,0.145,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-27,0,83.6,1221.0,49.97,254.0,65.72,29.59,,,,,,,,,,0.956,12.14,1246.0,265.0,0.0,361.1,0.115,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-28,0,84.4,1241.0,53.41,442.0,68.14,27.64,,,,,,,,,,0.021,8.79,1311.0,292.0,0.0,398.5,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-02-29,0,71.38,1233.0,47.86,604.0,58.75,58.7,,,,,,,,,,0.0,2.077,424.0,85.0,0.0,424.3,0.106,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-01,0,59.15,938.0,47.24,1958.0,53.08,78.06,,,,,,,,,,0.0,3.754,838.0,153.0,0.14,183.8,0.045,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-02,0,68.91,1614.0,46.41,437.0,58.89,39.69,,,,,,,,,,2.936,27.23,1149.0,83.0,0.0,322.7,0.124,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-03,0,78.77,1040.0,48.46,2336.0,65.17,27.74,,,,,,,,,,2.632,20.52,1107.0,259.0,0.0,510.0,0.181,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-04,0,70.62,1224.0,44.56,501.0,56.27,76.03,,,,,,,,,,0.814,12.14,1306.0,266.0,0.0,498.4,0.131,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-05,0,78.37,1424.0,46.85,547.0,59.8,77.6,,,,,,,,,,1.012,12.14,1451.0,276.0,0.0,476.2,0.137,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-06,0,70.12,1318.0,49.36,200.0,57.99,83.9,,,,,,,,,,1.181,12.14,1424.0,266.0,0.0,446.9,0.119,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-07,0,65.41,1259.0,52.69,442.0,57.08,73.56,,,,,,,,,,2.737,15.49,1234.0,159.0,0.0,395.8,0.105,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-08,0,65.16,1416.0,46.17,2343.0,54.64,76.73,,,,,,,,,,1.184,15.49,1302.0,259.0,0.05,425.6,0.111,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-09,0,73.4,1425.0,43.96,509.0,58.42,61.78,,,,,,,,,,2.08,22.2,1823.0,151.0,0.13,390.9,0.126,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-10,0,69.45,1234.0,54.46,56.0,60.26,92.1,,,,,,,,,,3.332,20.52,416.0,126.0,0.37,221.7,0.06,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-11,0,72.05,1234.0,54.64,1.0,61.86,81.9,,,,,,,,,,1.034,15.49,1354.0,251.0,0.0,535.0,0.147,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-12,0,56.61,904.0,49.79,513.0,53.83,95.0,,,,,,,,,,0.303,18.85,1354.0,2.0,0.82,36.54,0.01,M,,,,,,,,,,,,,,,,,,,,
Central,2020-03-13,0,57.19,1339.0,51.48,504.0,54.97,92.9,,,,,,,,,,0.693,10.46,120.0,129.0,0.43,100.3,0.028,M,,,,,,,,,,,,,,,,,,,,
Central,2020-03-14,0,63.37,1052.0,53.07,611.0,56.83,83.3,,,,,,,,,,0.172,8.79,331.0,138.0,0.01,229.5,0.061,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-15,0,65.18,1351.0,52.83,2133.0,56.63,79.03,,,,,,,,,,0.0,0.0,1.0,97.0,0.07,288.4,0.074,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-16,0,62.16,1325.0,49.85,2357.0,55.19,76.07,,,,,,,,,,2.118,22.2,1349.0,192.0,0.25,250.3,0.077,*,,,,,,,,,,,,,,,,,,,,
Central,2020-03-17,0,75.23,536.0,43.6,2349.0,51.78,71.98,,,,,,,,,,1.037,13.82,1409.0,247.0,0.0,476.6,0.116,*,,,,,,,,,,,,,,,,,,,,
